time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.125344564389,-0.134917779777,11.8835732461,6.19001668915,0.0330999835727,0.0,-0.274841478524,-0.425409230542,2.38633789445,-0.151638073429,0.016285518906,0.0,410.3800441401003,410.08334399154245,410.96401626949427,409.44994032597697
1.3800000000000008,-0.142560292223,-0.16250291928,12.0307361299,6.18052901754,0.0338989880955,0.0,-0.299103412243,-0.495055726741,2.5186881792,-0.176053286326,0.00659712338601,0.0,455.0079051376555,454.2315226364833,453.93531615334837,451.94806497719367
1.4400000000000008,-0.16131898154,-0.1946985663,12.1879136651,6.16973677908,0.0344892184615,0.0,-0.326229938301,-0.579331315509,2.71993922815,-0.18885900026,0.015636433002,0.0,475.4604875521926,476.1523763858745,475.574554633595,474.56353702973587
1.5000000000000009,-0.181675755869,-0.232049065579,12.3557459177,6.15811404156,0.0368098793062,0.0,-0.35251873685,-0.666899683627,2.87389988976,-0.205788872813,0.0646965282184,0.0,460.94244639952666,464.803813159479,463.0039713515556,461.63471431199434
1.560000000000001,-0.203636905065,-0.27479838499,12.5318536932,6.14587133287,0.0407909037279,0.0,-0.379924222108,-0.759327512023,2.99581442669,-0.200773113354,0.0694669439288,0.0,453.92801961190725,454.3138400448617,453.69910663588615,454.06170640737355
1.620000000000001,-0.22737826993,-0.323517781989,12.7164072199,6.13405937731,0.0448320530822,0.0,-0.411894814906,-0.865907322218,3.15527255348,-0.190025977918,0.0627498393014,0.0,466.35989485828946,465.8380876416015,466.81232881507754,467.6143052613147
1.680000000000001,-0.253166056693,-0.379019451829,12.9112986858,6.12250164412,0.0489265324824,0.0,-0.448129236919,-0.98537558553,3.34028387964,-0.198411625095,0.0774247379531,0.0,474.7992621250015,475.92693248934785,476.4960689038707,475.8210075206591
1.740000000000001,-0.281180456616,-0.441805655151,13.1163048517,6.11111303095,0.0535802106821,0.0,-0.486174871338,-1.10868673696,3.49247079647,-0.176596609238,0.0778328843478,0.0,468.20201310392275,468.23821255352686,466.20956336892266,467.87739394255146
1.8000000000000012,-0.311409880954,-0.511690038738,13.3272656185,6.10071226486,0.0583485099361,0.0,-0.52191233485,-1.2217468858,3.53911673875,-0.167537743723,0.0825609610218,0.0,435.02204290270214,435.4229942223901,436.6781934761778,437.4037492319582
1.8600000000000012,-0.343889788881,-0.588594669081,13.5411888807,6.09044271059,0.063550206182,0.0,-0.561228163657,-1.34266418203,3.59117621333,-0.179603930615,0.0938884944164,0.0,437.6700710908176,438.61816613425515,440.1066604902674,439.0781166701074
1.9200000000000013,-0.379154546294,-0.673909227253,13.7630214687,6.0796019064,0.0706977670543,0.0,-0.615008858871,-1.50227659443,3.80209690738,-0.182920677646,0.146501733779,0.0,486.94260305915395,490.87277339483006,488.8347354048927,488.5591695469812
1.9800000000000013,-0.417208310499,-0.767301931539,13.9889996808,6.0687386662,0.0800460804326,0.0,-0.654172765607,-1.61168511662,3.73039338161,-0.177565132188,0.169849477882,0.0,399.9585375110366,402.10486004282376,399.446989340696,399.89939462104917
2.0400000000000014,-0.458708834121,-0.869899671894,14.2218656116,6.05802394391,0.0897316276413,0.0,-0.730426471614,-1.80937110331,4.03012876841,-0.180683805547,0.133750007773,0.0,518.2295262482196,515.7056230642226,517.0915443166003,516.8459002985912
2.1000000000000014,-0.504414176329,-0.983109268601,14.4659803777,6.04691203747,0.0977145991246,0.0,-0.793851190261,-1.96526219625,4.10621826446,-0.196223990421,0.131612024432,0.0,453.6626238829655,453.5068065656101,454.9884212815148,453.7096748733753
2.1600000000000015,-0.554170725995,-1.10609381341,14.7153880422,6.0349591487,0.105079310738,0.0,-0.865455743444,-2.13529558989,4.20637135121,-0.205978414272,0.0918849276389,0.0,464.95950716245494,461.84845450912434,463.69115433978203,462.88693709033674
2.2200000000000015,-0.608583254121,-1.24002513756,14.9726503238,6.02228872481,0.11007984013,0.0,-0.948815910039,-2.3302537447,4.36769109672,-0.224357237897,0.0548285733347,0.0,485.72099929193746,482.9382966272047,484.793248852105,483.36977748014164
2.2800000000000016,-0.66769807281,-1.38499440882,15.2359663898,6.00921813873,0.113035061241,0.0,-1.02193886221,-2.50319873528,4.40867525768,-0.207269305137,0.0347482273029,0.0,450.60604465484414,448.9810279420129,448.4752723107912,449.81456134914123
